time,close,volume
1556337600000,5139.89,0
1556341200000,5153.61,0
1556344800000,5165.06,0
1556348400000,5174.12,0
1556352000000,5160.48,0
1556355600000,5147.73,0
1556359200000,5158.63,0
1556362800000,5155.77,0
1556366400000,5147.6,0
1556370000000,5154.48,0
1556373600000,5165.41,0
1556377200000,5150.69,0
1556380800000,5164.52,0
1556384400000,5176.6,0
1556388000000,5171.16,0
1556391600000,5203.99,0
1556395200000,5201.48,0
1556398800000,5206.06,0
1556402400000,5200,0
1556406000000,5169.76,0
1556409600000,5181.27,0
1556413200000,5180.31,0
1556416800000,5160.41,0
1556420400000,5174.69,0
1556424000000,5165.35,0
1556427600000,5173.34,0
1556431200000,5172.38,0
1556434800000,5180.23,0
1556438400000,5181.34,0
1556442000000,5177.24,0
1556445600000,5196.89,0
1556449200000,5208.66,0
1556452800000,5191.59,0
1556456400000,5160.53,0
1556460000000,5161.15,0
1556463600000,5194.23,0
1556467200000,5182.26,0
1556470800000,5174.86,0
1556474400000,5165.41,0
1556478000000,5143.78,0
1556481600000,5125.1,0
1556485200000,5137.03,0
1556488800000,5153.42,0
1556492400000,5157.99,0
1556496000000,5171.18,0
1556499600000,5175.44,0
1556503200000,5176,0
1556506800000,5177.94,0
1556510400000,5185.55,0
1556514000000,5180.83,0
1556517600000,5180.66,0
1556521200000,5161.72,0
1556524800000,5165.01,0
1556528400000,5159.02,0
1556532000000,5144.28,0
1556535600000,5153.01,0
1556539200000,5127.01,0
1556542800000,5141.67,0
1556546400000,5156,0
1556550000000,5140,0
1556553600000,5154.22,0
1556557200000,5149.02,0
1556560800000,5153.76,0
1556564400000,5153.86,0
1556568000000,5130.73,0
1556571600000,5130.09,0
1556575200000,5119.06,0
1556578800000,5148.68,0
1556582400000,5150.52,0
1556586000000,5158.77,0
1556589600000,5154.77,0
1556593200000,5146.68,0
1556596800000,5132.06,0
1556600400000,5137.6,0
1556604000000,5140.95,0
1556607600000,5146.47,0
1556611200000,5155.98,0
1556614800000,5149.91,0
1556618400000,5182.2,0
1556622000000,5212.84,0
1556625600000,5211.33,0
1556629200000,5253.86,0
1556632800000,5262.39,0
1556636400000,5259.81,0
1556640000000,5245.66,0
1556643600000,5230.47,0
1556647200000,5250.13,0
1556650800000,5235.06,0
1556654400000,5237.15,0
1556658000000,5258.97,0
1556661600000,5284.55,0
1556665200000,5269.85,0
1556668800000,5299.13,0
1556672400000,5302.29,0
1556676000000,5325.38,0
1556679600000,5315.97,0
1556683200000,5311.92,0
1556686800000,5318.01,0
1556690400000,5320.25,0
1556694000000,5308.16,0
1556697600000,5290.85,0
1556701200000,5302.61,0
1556704800000,5304.84,0
1556708400000,5313.38,0
1556712000000,5291.45,0
1556715600000,5288.96,0
1556719200000,5282.63,0
1556722800000,5296.14,0
1556726400000,5289.72,0
1556730000000,5351.77,0
1556733600000,5308.62,0
1556737200000,5302.5,0
1556740800000,5306.19,0
1556744400000,5295.62,0
1556748000000,5297.84,0
1556751600000,5319.79,0
1556755200000,5320.64,0
1556758800000,5316.65,0
1556762400000,5323.86,0
1556766000000,5329.31,0
1556769600000,5320.05,0
1556773200000,5325.86,0
1556776800000,5327.68,0
1556780400000,5339.84,0
1556784000000,5375.2,0
1556787600000,5347.71,0
1556791200000,5356.82,0
1556794800000,5366.92,0
1556798400000,5367.2,0
1556802000000,5373.33,0
1556805600000,5378.95,0
1556809200000,5406.95,0
1556812800000,5377.56,0
1556816400000,5393.86,0
1556820000000,5386.97,0
1556823600000,5399.9,0
1556827200000,5406.08,0
1556830800000,5400.92,0
1556834400000,5395.68,0
1556838000000,5387.51,0
1556841600000,5408.1,0
1556845200000,5425.1,0
1556848800000,5468.08,0
1556852400000,5463.53,0
1556856000000,5480.71,0
1556859600000,5489.59,0
1556863200000,5517.18,0
1556866800000,5584.75,0
1556870400000,5676.74,0
1556874000000,5781.23,0
1556877600000,5677,0
1556881200000,5698.32,0
1556884800000,5712.42,0
1556888400000,5739.2,0
1556892000000,5723.7,0
1556895600000,5713.19,0
1556899200000,5689.8,0
1556902800000,5667.05,0
1556906400000,5690.02,0
1556910000000,5673.62,0
1556913600000,5688.66,0
1556917200000,5693.9,0
1556920800000,5675.53,0
1556924400000,5657.81,0
1556928000000,5735.67,0
1556931600000,5793.94,0
1556935200000,5763.05,0
1556938800000,5741.3,0
1556942400000,5706.24,0
1556946000000,5705.21,0
1556949600000,5731.83,0
1556953200000,5742.88,0
1556956800000,5733.55,0
1556960400000,5714.08,0
1556964000000,5718.03,0
1556967600000,5727.23,0
1556971200000,5710.22,0
1556974800000,5569.07,0
1556978400000,5574.01,0
1556982000000,5550.89,0
1556985600000,5579.31,0
1556989200000,5591.95,0
1556992800000,5590.98,0
1556996400000,5607.91,0
1557000000000,5687.68,0
1557003600000,5786.75,0
1557007200000,5819.56,0
1557010800000,5767.33,0
1557014400000,5751.47,0
1557018000000,5733.17,0
1557021600000,5735.75,0
1557025200000,5752.71,0
1557028800000,5718.53,0
1557032400000,5745.87,0
1557036000000,5737.23,0
1557039600000,5703.94,0
1557043200000,5715.25,0
1557046800000,5698.95,0
1557050400000,5737.27,0
1557054000000,5710.03,0
1557057600000,5736.77,0
1557061200000,5732.59,0
1557064800000,5721.98,0
1557068400000,5711.68,0
1557072000000,5701.06,0
1557075600000,5670.69,0
1557079200000,5713.59,0
1557082800000,5703.88,0
1557086400000,5768.86,0
1557090000000,5745.25,0
1557093600000,5707.14,0
1557097200000,5712.59,0
1557100800000,5669.66,0
1557104400000,5613.85,0
1557108000000,5617.59,0
1557111600000,5624.75,0
1557115200000,5656.56,0
1557118800000,5645.69,0
1557122400000,5618.96,0
1557126000000,5579,0
1557129600000,5597.17,0
1557133200000,5629.18,0
1557136800000,5618.25,0
1557140400000,5639.41,0
1557144000000,5613.55,0
1557147600000,5636.32,0
1557151200000,5649.81,0
1557154800000,5656.01,0
1557158400000,5701.68,0
1557162000000,5699.9,0
1557165600000,5741.48,0
1557169200000,5736.97,0
1557172800000,5692.99,0
1557176400000,5691.34,0
1557180000000,5705.88,0
1557183600000,5686.68,0
1557187200000,5744.23,0
1557190800000,5749.55,0
1557194400000,5920.52,0
1557198000000,5888.31,0
1557201600000,5888.76,0
1557205200000,5881.81,0
1557208800000,5885.7,0
1557212400000,5877.13,0
1557216000000,5870.95,0
1557219600000,5910.1,0
1557223200000,5895.95,0
1557226800000,5888.9,0
1557230400000,5910.51,0
1557234000000,5947.67,0
1557237600000,5832.6,0
1557241200000,5865.81,0
1557244800000,5897.52,0
1557248400000,5891.43,0
1557252000000,5876.33,0
1557255600000,5845.06,0
1557259200000,5846.51,0
1557262800000,5883.47,0
1557266400000,5890.2,0
1557270000000,5745.83,0
1557273600000,5769.35,0
1557277200000,5789.62,0
1557280800000,5788.06,0
1557284400000,5776.47,0
1557288000000,5808.89,0
1557291600000,5797.77,0
1557295200000,5825.33,0
1557298800000,5817.65,0
1557302400000,5801.46,0
1557306000000,5811.3,0
1557309600000,5833.51,0
1557313200000,5844.79,0
1557316800000,5850.61,0
1557320400000,5859.88,0
1557324000000,5859.59,0
1557327600000,5892.39,0
1557331200000,5869.63,0
1557334800000,5878.11,0
1557338400000,5883.75,0
1557342000000,5902.49,0
1557345600000,5902.7,0
1557349200000,5896.49,0
1557352800000,5934.07,0
1557356400000,5944.65,0
1557360000000,6013.96,0
1557363600000,6050.02,0
1557367200000,6040.08,0
1557370800000,6031.59,0
1557374400000,6062.81,0
1557378000000,6046.86,0
1557381600000,6066.7,0
1557385200000,6057.91,0
1557388800000,6049.26,0
1557392400000,6054.08,0
1557396000000,6048.47,0
1557399600000,6033.75,0
1557403200000,5998.01,0
1557406800000,6010.2,0
1557410400000,5999.65,0
1557414000000,5997.34,0
1557417600000,6049.53,0
1557421200000,6056.41,0
1557424800000,6047.51,0
1557428400000,6065.76,0
1557432000000,6081.56,0
1557435600000,6117.4,0
1557439200000,6164.66,0
1557442800000,6154.9,0
1557446400000,6112.99,0
1557450000000,6177.75,0
1557453600000,6224.46,0
1557457200000,6277.41,0
1557460800000,6297.98,0
1557464400000,6273.95,0
1557468000000,6286.13,0
1557471600000,6320.19,0
1557475200000,6282.66,0
1557478800000,6294.6,0
1557482400000,6272.6,0
1557486000000,6284.6,0
1557489600000,6283.94,0
1557493200000,6265.37,0
1557496800000,6252.08,0
1557500400000,6308.31,0
1557504000000,6377.71,0
1557507600000,6406.43,0
1557511200000,6396.86,0
1557514800000,6372.28,0
1557518400000,6291.05,0
1557522000000,6331.44,0
1557525600000,6390.84,0
1557529200000,6342.99,0
1557532800000,6377.62,0
1557536400000,6482.63,0
1557540000000,6521.27,0
1557543600000,6550.72,0
1557547200000,6699.77,0
1557550800000,6718.55,0
1557554400000,6808.48,0
1557558000000,6799.81,0
1557561600000,6676.91,0
1557565200000,6784.34,0
1557568800000,6830.01,0
1557572400000,6785.21,0
1557576000000,6783.36,0
1557579600000,6807.86,0
1557583200000,6787.89,0
1557586800000,6947.51,0
1557590400000,6929.59,0
1557594000000,6974.41,0
1557597600000,6956.57,0
1557601200000,6937.3,0
1557604800000,6968.5,0
1557608400000,7083.87,0
1557612000000,7235.9,0
1557615600000,7218.71,0
1557619200000,7074.01,0
1557622800000,7193.11,0
1557626400000,7169.91,0
1557630000000,7160.14,0
1557633600000,7196.3,0
1557637200000,7331.54,0
1557640800000,7391.67,0
1557644400000,7531.02,0
1557648000000,7435.29,0
1557651600000,7379.65,0
1557655200000,7265.6,0
1557658800000,7189.9,0
1557662400000,7174.39,0
1557666000000,7113.42,0
1557669600000,6957.99,0
1557673200000,6862.13,0
1557676800000,6827.83,0
1557680400000,6928.03,0
1557684000000,7077.09,0
1557687600000,7020.47,0
1557691200000,7173.68,0
1557694800000,7154.6,0
1557698400000,6985.32,0
1557702000000,6977.06,0
1557705600000,7018.79,0
1557709200000,7031.46,0
1557712800000,7042.08,0
1557716400000,7013.85,0
1557720000000,7081.08,0
1557723600000,7044.41,0
1557727200000,7076.17,0
1557730800000,7025.8,0
1557734400000,7049.05,0
1557738000000,7097.41,0
1557741600000,7101.3,0
1557745200000,7262.74,0
1557748800000,7341.97,0
1557752400000,7385.3,0
1557756000000,7512.74,0
1557759600000,7835.97,0
1557763200000,7921.46,0
1557766800000,7821.18,0
1557770400000,7861.72,0
1557774000000,7905.56,0
1557777600000,7869.24,0
1557781200000,8102.08,0
1557784800000,7934.45,0
1557788400000,7817.49,0
1557792000000,7909.19,0
1557795600000,7988.28,0
1557799200000,7909.24,0
1557802800000,7963.23,0
1557806400000,8013.82,0
1557810000000,7985.41,0
1557813600000,8061.05,0
1557817200000,8326,0
1557820800000,7993.97,0
1557824400000,8056.79,0
1557828000000,8062.78,0
1557831600000,8044.21,0
1557835200000,8207.58,0
1557838800000,8151.51,0
1557842400000,8058.71,0
1557846000000,7946.03,0
1557849600000,8007.37,0
1557853200000,8062.22,0
1557856800000,7826.2,0
1557860400000,7775.64,0
1557864000000,7717.44,0
1557867600000,7784.87,0
1557871200000,7928.69,0
1557874800000,7988.46,0
1557878400000,8020.35,0
1557882000000,8016.98,0
1557885600000,8069.51,0
1557889200000,8061.1,0
1557892800000,8001.71,0
1557896400000,8033.85,0
1557900000000,8016.6,0
1557903600000,7918.52,0
1557907200000,7887.25,0
1557910800000,8084.47,0
1557914400000,8063.88,0
1557918000000,7978.01,0
1557921600000,7993.59,0
1557925200000,7986.79,0
1557928800000,7948.75,0
1557932400000,8021.24,0
1557936000000,8026.97,0
1557939600000,8115.04,0
1557943200000,8241.33,0
1557946800000,8201.84,0
1557950400000,8174.06,0
1557954000000,8150.79,0
1557957600000,8195.5,0
1557961200000,8206,0
1557964800000,8340.73,0
1557968400000,8323.73,0
1557972000000,8318.01,0
1557975600000,8242.65,0
1557979200000,7966.51,0
1557982800000,7987.62,0
1557986400000,8125.87,0
1557990000000,7997.77,0
1557993600000,7981.01,0
1557997200000,7970.28,0
1558000800000,7846.49,0
1558004400000,7861.07,0
1558008000000,7792.24,0
1558011600000,7860.31,0
1558015200000,7954.18,0
1558018800000,8021.7,0
1558022400000,7920.44,0
1558026000000,7918.98,0
1558029600000,7899.76,0
1558033200000,7840.92,0
1558036800000,7681.46,0
1558040400000,7921.24,0
1558044000000,7826.96,0
1558047600000,7879.48,0
1558051200000,7887.19,0
1558054800000,7808.46,0
1558058400000,7402.35,0
1558062000000,7290.36,0
1558065600000,7233.31,0
1558069200000,7140.03,0
1558072800000,7166.47,0
1558076400000,7288.5,0
1558080000000,7281.94,0
1558083600000,7290,0
1558087200000,7220.05,0
1558090800000,7152.92,0
1558094400000,7099.1,0
1558098000000,7187.13,0
1558101600000,7146.86,0
1558105200000,7090.14,0
1558108800000,7095.32,0
1558112400000,7043.51,0
1558116000000,7096.08,0
1558119600000,7140.19,0
1558123200000,7106.18,0
1558126800000,7257.37,0
1558130400000,7237.45,0
1558134000000,7357.7,0
1558137600000,7298.64,0
1558141200000,7273.56,0
1558144800000,7309.37,0
1558148400000,7378.89,0
1558152000000,7419.47,0
1558155600000,7447.13,0
1558159200000,7377.78,0
1558162800000,7333.5,0
1558166400000,7339.73,0
1558170000000,7302.88,0
1558173600000,7288.32,0
1558177200000,7322.83,0
1558180800000,7307.22,0
1558184400000,7332.58,0
1558188000000,7355.71,0
1558191600000,7358.31,0
1558195200000,7355.42,0
1558198800000,7298.62,0
1558202400000,7270.62,0
1558206000000,7235.57,0
1558209600000,7298.35,0
1558213200000,7330.15,0
1558216800000,7295.29,0
1558220400000,7261.26,0
1558224000000,7297.25,0
1558227600000,7603.23,0
1558231200000,7724.71,0
1558234800000,7950.65,0
1558238400000,7991.68,0
1558242000000,7945.96,0
1558245600000,7930.6,0
1558249200000,7967.54,0
1558252800000,7980.73,0
1558256400000,8100,0
1558260000000,8081.95,0
1558263600000,8030.3,0
1558267200000,7958.9,0
1558270800000,7891.14,0
1558274400000,7963.57,0
1558278000000,7991.56,0
1558281600000,7940.27,0
1558285200000,7991.33,0
1558288800000,7988.64,0
1558292400000,7960.79,0
1558296000000,8031.22,0
1558299600000,8083.98,0
1558303200000,8222.05,0
1558306800000,8200,0
1558310400000,7936.3,0
1558314000000,7980.64,0
1558317600000,7923.4,0
1558321200000,8059.42,0
1558324800000,8040.24,0
1558328400000,8017.18,0
1558332000000,7896.93,0
1558335600000,7907.21,0
1558339200000,7891.9,0
1558342800000,7908.56,0
1558346400000,7923.24,0
1558350000000,7861.13,0
1558353600000,7730.43,0
1558357200000,7754.13,0
1558360800000,7821.17,0
1558364400000,7842.43,0
1558368000000,7843.8,0
1558371600000,7759.56,0
1558375200000,7732.82,0
1558378800000,7820.72,0
1558382400000,8013.6,0
1558386000000,8052.48,0
1558389600000,7915.81,0
1558393200000,8002.59,0
1558396800000,7942.46,0
1558400400000,7940.85,0
1558404000000,7920.35,0
1558407600000,7930.07,0
1558411200000,7887.09,0
1558414800000,7912.2,0
1558418400000,7932.06,0
1558422000000,7935.15,0
1558425600000,7950.69,0
1558429200000,7988.23,0
1558432800000,7931.85,0
1558436400000,7880.34,0
1558440000000,7899.81,0
1558443600000,7935.63,0
1558447200000,7959.71,0
1558450800000,7924.1,0
1558454400000,7920.22,0
1558458000000,8012.12,0
1558461600000,8031.41,0
1558465200000,8025,0
1558468800000,8091.61,0
1558472400000,7998.14,0
1558476000000,7977.07,0
1558479600000,7953.43,0
1558483200000,8020.41,0
1558486800000,7950.03,0
1558490400000,7964.01,0
1558494000000,7936.45,0
1558497600000,7944.53,0
1558501200000,7949.79,0
1558504800000,7932.6,0
1558508400000,7913.72,0
1558512000000,7936.51,0
1558515600000,7890.82,0
1558519200000,7892.8,0
1558522800000,7817.93,0
1558526400000,7790.85,0
1558530000000,7869.85,0
1558533600000,7881.17,0
1558537200000,7983.3,0
1558540800000,7956,0
1558544400000,7905.41,0
1558548000000,7935.38,0
1558551600000,7935.26,0
1558555200000,7832.3,0
1558558800000,7674.46,0
1558562400000,7717.82,0
1558566000000,7625.72,0
1558569600000,7644.97,0
1558573200000,7624.94,0
1558576800000,7668.78,0
1558580400000,7672.23,0
1558584000000,7666.8,0
1558587600000,7623.85,0
1558591200000,7650.11,0
1558594800000,7594.76,0
1558598400000,7566.07,0
1558602000000,7585.71,0
1558605600000,7631.91,0
1558609200000,7599.05,0
1558612800000,7629.74,0
1558616400000,7663.33,0
1558620000000,7731.98,0
1558623600000,7772.02,0
1558627200000,7829.35,0
1558630800000,7781.93,0
1558634400000,7772.43,0
1558638000000,7788.87,0
1558641600000,7884.14,0
1558645200000,7920.95,0
1558648800000,7906.18,0
1558652400000,7881.1,0
1558656000000,7877.18,0
1558659600000,7853.1,0
1558663200000,7862.87,0
1558666800000,7878.52,0
1558670400000,7844.2,0
1558674000000,7841.84,0
1558677600000,7880.07,0
1558681200000,7881.81,0
1558684800000,7973.65,0
1558688400000,7977.41,0
1558692000000,7989.96,0
1558695600000,8035.34,0
1558699200000,8047.95,0
1558702800000,7986.88,0
1558706400000,8064.5,0
1558710000000,8108.74,0
1558713600000,8095.01,0
1558717200000,8074.13,0
1558720800000,8079.05,0
1558724400000,8062.96,0
1558728000000,8115.74,0
1558731600000,8057.33,0
1558735200000,8039.8,0
1558738800000,8000.36,0
1558742400000,8005.44,0
1558746000000,8048.68,0
1558749600000,8036.06,0
1558753200000,8007.51,0
1558756800000,8015.53,0
1558760400000,7981.94,0
1558764000000,7971.4,0
1558767600000,7991.6,0
1558771200000,8034.45,0
1558774800000,8093.96,0
1558778400000,8106.65,0
1558782000000,8107.49,0
1558785600000,8109.85,0
1558789200000,8052.87,0
1558792800000,8078.28,0
1558796400000,8067.17,0
1558800000000,8048.32,0
1558803600000,8063.85,0
1558807200000,8046.86,0
1558810800000,8018.73,0
1558814400000,8039.03,0
1558818000000,8051.72,0
1558821600000,8082.67,0
1558825200000,8064.23,0
1558828800000,8053.66,0
1558832400000,8041.02,0
1558836000000,8022.52,0
1558839600000,8004.46,0
1558843200000,8032.07,0
1558846800000,8001.01,0
1558850400000,8002.65,0
1558854000000,7998.02,0
1558857600000,8014.01,0
1558861200000,8005.54,0
1558864800000,7982.85,0
1558868400000,7935.8,0
1558872000000,7951.56,0
1558875600000,7993.53,0
1558879200000,8007.94,0
1558882800000,8021.22,0
1558886400000,7998.88,0
1558890000000,7997.1,0
1558893600000,8019.6,0
1558897200000,8576.44,0
1558900800000,8578.2,0
1558904400000,8649.07,0
1558908000000,8673.74,0
1558911600000,8732.49,0
1558915200000,8893.9,0
1558918800000,8832.65,0
1558922400000,8757.22,0
1558926000000,8771.68,0
1558929600000,8725.21,0
1558933200000,8742.64,0
1558936800000,8759.03,0
1558940400000,8778.06,0
1558944000000,8733.02,0
1558947600000,8756.81,0
1558951200000,8750.24,0
1558954800000,8723.06,0
1558958400000,8824.18,0
1558962000000,8808.87,0
1558965600000,8790.7,0
1558969200000,8847.99,0
1558972800000,8700.49,0
1558976400000,8709.26,0
1558980000000,8806.79,0
1558983600000,8810.43,0
1558987200000,8755.8,0
1558990800000,8818.49,0
1558994400000,8811.71,0
1558998000000,8771.51,0
1559001600000,8759.12,0
1559005200000,8787.8,0
1559008800000,8789.33,0
1559012400000,8790.82,0
1559016000000,8776.46,0
1559019600000,8750.67,0
1559023200000,8717.05,0
1559026800000,8744.05,0
1559030400000,8727.39,0
1559034000000,8722.99,0
1559037600000,8701.74,0
1559041200000,8747.98,0
1559044800000,8722.46,0
1559048400000,8662.68,0
1559052000000,8699.85,0
1559055600000,8701.23,0
1559059200000,8660.22,0
1559062800000,8747.06,0
1559066400000,8742.79,0
1559070000000,8697.39,0
1559073600000,8686.35,0
1559077200000,8707.05,0
1559080800000,8703.7,0
1559084400000,8715.74,0
1559088000000,8679.85,0
1559091600000,8660,0
1559095200000,8635.66,0
1559098800000,8637.26,0
1559102400000,8586.34,0
1559106000000,8458.5,0
1559109600000,8505.72,0
1559113200000,8537.1,0
1559116800000,8588.73,0
1559120400000,8622.91,0
1559124000000,8657.57,0
1559127600000,8624.92,0
1559131200000,8646.5,0
1559134800000,8732.16,0
1559138400000,8700.48,0
1559142000000,8700.22,0
1559145600000,8727.7,0
1559149200000,8684.43,0
1559152800000,8679.2,0
1559156400000,8699.89,0
1559160000000,8646.28,0
1559163600000,8657.79,0
1559167200000,8671.1,0
1559170800000,8662.92,0
1559174400000,8680.83,0
1559178000000,8635.18,0
1559181600000,8604.7,0
1559185200000,8687.07,0
1559188800000,8685.17,0
1559192400000,8712.16,0
1559196000000,8706.97,0
1559199600000,8692.67,0
1559203200000,8698.96,0
1559206800000,8706.98,0
1559210400000,8719.47,0
1559214000000,8713.51,0
1559217600000,8710.63,0
1559221200000,8705.15,0
1559224800000,8726.64,0
1559228400000,8943.5,0
1559232000000,8668.99,0
1559235600000,8618.42,0
1559239200000,8654.57,0
1559242800000,8620,0
1559246400000,8462.7,0
1559250000000,8206.38,0
1559253600000,8268.33,0
1559257200000,8278.73,0
1559260800000,8303.5,0
1559264400000,8331.64,0
1559268000000,8273.54,0
1559271600000,8266.86,0
1559275200000,8152.02,0
1559278800000,8227.14,0
1559282400000,8276.13,0
1559286000000,8300.72,0
1559289600000,8270.84,0
1559293200000,8293.89,0
1559296800000,8269.22,0
1559300400000,8243.15,0
1559304000000,8308.83,0
1559307600000,8419.05,0
1559311200000,8424,0
1559314800000,8346.84,0
1559318400000,8388.43,0
1559322000000,8405.97,0
1559325600000,8394.2,0
1559329200000,8444.19,0
1559332800000,8501.7,0
1559336400000,8526.35,0
1559340000000,8510.65,0
1559343600000,8549.93,0
1559347200000,8583.87,0
1559350800000,8549.96,0
1559354400000,8541.7,0
1559358000000,8542.87,0
1559361600000,8551.03,0
1559365200000,8476.26,0
1559368800000,8522.15,0
1559372400000,8539.31,0
1559376000000,8560.25,0
1559379600000,8578.38,0
1559383200000,8552.47,0
1559386800000,8575.35,0
1559390400000,8556.08,0
1559394000000,8515.73,0
1559394000000,8515.73,0
1559397600000,8489.87,0
1559401200000,8531.11,0
1559404800000,8564.64,0
1559408400000,8525.68,0
1559412000000,8498.31,0
1559415600000,8534.97,0
1559419200000,8545.21,0
1559422800000,8592.55,0
1559426400000,8583.28,0
1559430000000,8557.61,0
1559433600000,8567.64,0
1559437200000,8578.03,0
1559440800000,8563.81,0
1559444400000,8559.55,0
1559448000000,8584.83,0
1559451600000,8593.53,0
1559455200000,8582.17,0
1559458800000,8707.14,0
1559462400000,8737.5,0
1559466000000,8722.07,0
1559469600000,8731.8,0
1559473200000,8743.38,0
1559476800000,8808.69,0
1559480400000,8688.52,0
1559484000000,8697.9,0
1559487600000,8707.96,0
1559491200000,8695.91,0
1559494800000,8660.98,0
1559498400000,8691.65,0
1559502000000,8681.42,0
1559505600000,8688.58,0
1559509200000,8715.57,0
1559512800000,8742.46,0
1559516400000,8735.52,0
1559520000000,8675.49,0
1559523600000,8688.88,0
1559527200000,8670.45,0
1559530800000,8677.07,0
1559534400000,8685.12,0
1559538000000,8587.67,0
1559541600000,8518.55,0
1559545200000,8465.16,0
1559548800000,8460.08,0
1559552400000,8469.25,0
1559556000000,8536.57,0
1559559600000,8493.68,0
1559563200000,8529.69,0
1559566800000,8443.07,0
1559570400000,8405.75,0
1559574000000,8480.13,0
1559577600000,8536.93,0
1559581200000,8473.71,0
1559584800000,8551.68,0
1559588400000,8564.32,0
1559592000000,8551.78,0
1559595600000,8489.5,0
1559599200000,8475.43,0
1559602800000,8105.8,0
1559606400000,7951.16,0
1559610000000,7984.85,0
1559613600000,8020,0
1559617200000,7888.15,0
1559620800000,7948.67,0
1559624400000,7918.6,0
1559628000000,7840.74,0
1559631600000,7861.96,0
1559635200000,7926.95,0
1559638800000,7939.01,0
1559642400000,7953.52,0
1559646000000,7905.21,0
1559649600000,7936.93,0
1559653200000,7998.87,0
1559656800000,7953.01,0
1559660400000,7933.41,0
1559664000000,7910.5,0
1559667600000,7595.85,0
1559671200000,7664.02,0
