time,close,volume
1507114800000,4242.6,0
1507118400000,4191.13,0
1507122000000,4222.02,0
1507125600000,4204.01,0
1507129200000,4217.96,0
1507132800000,4212.98,0
1507136400000,4206.85,0
1507140000000,4196.84,0
1507143600000,4208.89,0
1507147200000,4200.69,0
1507150800000,4214.11,0
1507154400000,4225.73,0
1507158000000,4216.96,0
1507161600000,4220.44,0
1507165200000,4233.77,0
1507168800000,4228.52,0
1507172400000,4182.57,0
1507176000000,4164.92,0
1507179600000,4148.04,0
1507183200000,4154.67,0
1507186800000,4160.76,0
1507190400000,4149.57,0
1507194000000,4201.88,0
1507197600000,4238.1,0
1507201200000,4243.27,0
1507204800000,4316.94,0
1507208400000,4313.28,0
1507212000000,4299.01,0
1507215600000,4318.11,0
1507219200000,4307.02,0
1507222800000,4294.21,0
1507226400000,4332.81,0
1507230000000,4355.99,0
1507233600000,4348.17,0
1507237200000,4328.02,0
1507240800000,4356.89,0
1507244400000,4315.02,0
1507248000000,4323.98,0
1507251600000,4324.27,0
1507255200000,4315.02,0
1507258800000,4323.09,0
1507262400000,4324.5,0
1507266000000,4387.11,0
1507269600000,4397.33,0
1507273200000,4404.88,0
1507276800000,4400.6,0
1507280400000,4403.97,0
1507284000000,4391.13,0
1507287600000,4393.42,0
1507291200000,4386.67,0
1507294800000,4357.79,0
1507298400000,4387.43,0
1507302000000,4379.38,0
1507305600000,4379.4,0
1507309200000,4343.61,0
1507312800000,4338.76,0
1507316400000,4342.9,0
1507320000000,4342.2,0
1507323600000,4339.54,0
1507327200000,4348.35,0
1507330800000,4362.97,0
1507334400000,4372.96,0
1507338000000,4370.64,0
1507341600000,4358.85,0
1507345200000,4364.01,0
1507348800000,4370.37,0
1507352400000,4365.39,0
1507356000000,4342.1,0
1507359600000,4329.86,0
1507363200000,4342,0
1507366800000,4344.19,0
1507370400000,4323.88,0
1507374000000,4320.01,0
1507377600000,4336.91,0
1507381200000,4356.49,0
1507384800000,4339.13,0
1507388400000,4339.61,0
1507392000000,4338.6,0
1507395600000,4355.62,0
1507399200000,4349.5,0
1507402800000,4342.86,0
1507406400000,4337.98,0
1507410000000,4341.6,0
1507413600000,4445.51,0
1507417200000,4423.22,0
1507420800000,4441.98,0
1507424400000,4440.79,0
1507428000000,4434.73,0
1507431600000,4441.1,0
1507435200000,4422.39,0
1507438800000,4435.05,0
1507442400000,4458.15,0
1507446000000,4445.97,0
1507449600000,4453.05,0
1507453200000,4450.9,0
1507456800000,4468.98,0
1507460400000,4463.55,0
1507464000000,4464.88,0
1507467600000,4519.42,0
1507471200000,4524.83,0
1507474800000,4570.38,0
1507478400000,4554.36,0
1507482000000,4560.59,0
1507485600000,4536.76,0
1507489200000,4585.89,0
1507492800000,4572.55,0
1507496400000,4582.79,0
1507500000000,4608.08,0
1507503600000,4602.99,0
1507507200000,4582.5,0
1507510800000,4602,0
1507514400000,4611.86,0
1507518000000,4627.39,0
1507521600000,4579.51,0
1507525200000,4592.02,0
1507528800000,4555.51,0
1507532400000,4577.59,0
1507536000000,4560.61,0
1507539600000,4579.38,0
1507543200000,4591.55,0
1507546800000,4590.56,0
1507550400000,4581.33,0
1507554000000,4600.73,0
1507557600000,4663.28,0
1507561200000,4639.98,0
1507564800000,4639.44,0
1507568400000,4692.64,0
1507572000000,4744.96,0
1507575600000,4801.67,0
1507579200000,4838.4,0
1507582800000,4806.49,0
1507586400000,4745.21,0
1507590000000,4764.48,0
1507593600000,4842.89,0
1507597200000,4796.75,0
1507600800000,4813.18,0
1507604400000,4779.01,0
1507608000000,4799.03,0
1507611600000,4816.85,0
1507615200000,4835.48,0
1507618800000,4782.47,0
1507622400000,4785.56,0
1507626000000,4769.39,0
1507629600000,4792.11,0
1507633200000,4799.31,0
1507636800000,4825.66,0
1507640400000,4818.02,0
1507644000000,4791.46,0
1507647600000,4795.5,0
1507651200000,4846.52,0
1507654800000,4885.87,0
1507658400000,4867.44,0
1507662000000,4868.27,0
1507665600000,4867.77,0
1507669200000,4817.23,0
1507672800000,4763.58,0
1507676400000,4748.96,0
1507680000000,4721.35,0
1507683600000,4746.99,0
1507687200000,4760.97,0
1507690800000,4728.63,0
1507694400000,4740.45,0
1507698000000,4755.99,0
1507701600000,4757.77,0
1507705200000,4778.92,0
1507708800000,4808.63,0
1507712400000,4795.83,0
1507716000000,4808.56,0
1507719600000,4782.22,0
1507723200000,4758.51,0
1507726800000,4773.27,0
1507730400000,4777.33,0
1507734000000,4835.52,0
1507737600000,4841.43,0
1507741200000,4828.85,0
1507744800000,4832.48,0
1507748400000,4837.21,0
1507752000000,4828.71,0
1507755600000,4799,0
1507759200000,4811.48,0
1507762800000,4818.5,0
1507766400000,4833.64,0
1507770000000,4830.96,0
1507773600000,4848.8,0
1507777200000,4849.64,0
1507780800000,4836.02,0
1507784400000,4890.55,0
1507788000000,4897.99,0
1507791600000,4989.45,0
1507795200000,5106.88,0
1507798800000,5151.5,0
1507802400000,5185.73,0
1507806000000,5161.36,0
1507809600000,5202.36,0
1507813200000,5181.33,0
1507816800000,5196.06,0
1507820400000,5304.12,0
1507824000000,5333.33,0
1507827600000,5266.12,0
1507831200000,5310.87,0
1507834800000,5289.05,0
1507838400000,5310.77,0
1507842000000,5292.98,0
1507845600000,5310.14,0
1507849200000,5442,0
1507852800000,5408.45,0
1507856400000,5518.5,0
1507860000000,5682.22,0
1507863600000,5714.76,0
1507867200000,5731.23,0
1507870800000,5495.51,0
1507874400000,5515.3,0
1507878000000,5616.14,0
1507881600000,5630.22,0
1507885200000,5703.16,0
1507888800000,5618.38,0
1507892400000,5631.69,0
1507896000000,5544.66,0
1507899600000,5639.92,0
1507903200000,5734.56,0
1507906800000,5714.02,0
1507910400000,5685.97,0
1507914000000,5697.05,0
1507917600000,5653.13,0
1507921200000,5495.85,0
1507924800000,5611.95,0
1507928400000,5579.93,0
1507932000000,5617.91,0
1507935600000,5639.19,0
1507939200000,5596.28,0
1507942800000,5603.43,0
1507946400000,5653.68,0
1507950000000,5662.4,0
1507953600000,5643.9,0
1507957200000,5605.36,0
1507960800000,5594.3,0
1507964400000,5605.01,0
1507968000000,5616.71,0
1507971600000,5606,0
1507975200000,5673.79,0
1507978800000,5672.31,0
1507982400000,5674.18,0
1507986000000,5692.07,0
1507989600000,5736.07,0
1507993200000,5700.09,0
1507996800000,5738.76,0
1508000400000,5742.85,0
1508004000000,5688.26,0
1508007600000,5696.5,0
1508011200000,5683.6,0
1508014800000,5720.29,0
1508018400000,5728.49,0
1508022000000,5810.2,0
1508025600000,5790,0
1508029200000,5808.29,0
1508032800000,5839.52,0
1508036400000,5769.43,0
1508040000000,5745.91,0
1508043600000,5754.4,0
1508047200000,5742.2,0
1508050800000,5751.93,0
1508054400000,5573.88,0
1508058000000,5533.53,0
1508061600000,5555.14,0
1508065200000,5441.76,0
1508068800000,5480,0
1508072400000,5539.5,0
1508076000000,5553.25,0
1508079600000,5538.82,0
1508083200000,5506.2,0
1508086800000,5505.08,0
1508090400000,5519.22,0
1508094000000,5504.02,0
1508097600000,5515.67,0
1508101200000,5568.48,0
1508104800000,5699.5,0
1508108400000,5692.04,0
1508112000000,5710.15,0
1508115600000,5671.68,0
1508119200000,5674.33,0
1508122800000,5603.13,0
1508126400000,5604,0
1508130000000,5655.31,0
1508133600000,5658.58,0
1508137200000,5620.46,0
1508140800000,5605.16,0
1508144400000,5640.9,0
1508148000000,5696.28,0
1508151600000,5741.2,0
1508155200000,5717.99,0
1508158800000,5677.96,0
1508162400000,5692.38,0
1508166000000,5699.98,0
1508169600000,5648.16,0
1508173200000,5685.72,0
1508176800000,5696.1,0
1508180400000,5714.97,0
1508184000000,5684.38,0
1508187600000,5706.43,0
1508191200000,5715.94,0
1508194800000,5753.55,0
1508198400000,5756.97,0
1508202000000,5616.47,0
1508205600000,5639.3,0
1508209200000,5645.79,0
1508212800000,5660.51,0
1508216400000,5616.65,0
1508220000000,5662.12,0
1508223600000,5651.11,0
1508227200000,5687.55,0
1508230800000,5682.47,0
1508234400000,5643.03,0
1508238000000,5572.5,0
1508241600000,5553.68,0
1508245200000,5594.6,0
1508248800000,5577.41,0
1508252400000,5588.21,0
1508256000000,5582.4,0
1508259600000,5613.14,0
1508263200000,5608.8,0
1508266800000,5628.24,0
1508270400000,5573.7,0
1508274000000,5572.01,0
1508277600000,5570.6,0
1508281200000,5595.65,0
1508284800000,5513.04,0
1508288400000,5488,0
1508292000000,5499.91,0
1508295600000,5494.66,0
1508299200000,5528.52,0
1508302800000,5504.82,0
1508306400000,5335.19,0
1508310000000,5299.95,0
1508313600000,5360.01,0
1508317200000,5362.27,0
1508320800000,5317.58,0
1508324400000,5305.36,0
1508328000000,5288,0
1508331600000,5159.17,0
1508335200000,5214.79,0
1508338800000,5340.41,0
1508342400000,5388,0
1508346000000,5383.95,0
1508349600000,5404.44,0
1508353200000,5394.54,0
1508356800000,5513.48,0
1508360400000,5506.76,0
1508364000000,5579.23,0
1508367600000,5578.26,0
1508371200000,5550.36,0
1508374800000,5623.46,0
1508378400000,5595.2,0
1508382000000,5628.26,0
1508385600000,5639.72,0
1508389200000,5593.63,0
1508392800000,5567.91,0
1508396400000,5605.32,0
1508400000000,5626.85,0
1508403600000,5694.41,0
1508407200000,5689.52,0
1508410800000,5690.51,0
1508414400000,5656.12,0
1508418000000,5737.26,0
1508421600000,5708.36,0
1508425200000,5647.97,0
1508428800000,5673.13,0
1508432400000,5674.27,0
1508436000000,5664.06,0
1508439600000,5631.16,0
1508443200000,5699.85,0
1508446800000,5721.4,0
1508450400000,5719.23,0
1508454000000,5702.2,0
1508457600000,5717.44,0
1508461200000,5693.01,0
1508464800000,5663.69,0
1508468400000,5687.39,0
1508472000000,5691.1,0
1508475600000,5670.93,0
1508479200000,5626.48,0
1508482800000,5646.83,0
1508486400000,5645.06,0
1508490000000,5648.93,0
1508493600000,5665.05,0
1508497200000,5657.64,0
1508500800000,5657,0
1508504400000,5700.01,0
1508508000000,5919.01,0
1508511600000,5946.62,0
1508515200000,5985.64,0
1508518800000,5938.94,0
1508522400000,5965.99,0
1508526000000,6055.81,0
1508529600000,5964.67,0
1508533200000,5963.98,0
1508536800000,5992.03,0
1508540400000,5987.92,0
1508544000000,5968.39,0
1508547600000,6049.58,0
1508551200000,6062.14,0
1508554800000,6099.44,0
1508558400000,6045.2,0
1508562000000,6079.81,0
1508565600000,6076.5,0
1508569200000,6112.48,0
1508572800000,6087.72,0
1508576400000,6086.64,0
1508580000000,6102.48,0
1508583600000,6113.33,0
1508587200000,6099.5,0
1508590800000,6108.81,0
1508594400000,6129.58,0
1508598000000,6157.81,0
1508601600000,6129.15,0
1508605200000,5992.26,0
1508608800000,6060.35,0
1508612400000,6025.44,0
1508616000000,6090.58,0
1508619600000,6061.15,0
1508623200000,6087.82,0
1508626800000,6016.82,0
1508630400000,6057.75,0
1508634000000,6040.28,0
1508637600000,5948.59,0
1508641200000,5954.35,0
1508644800000,5799.69,0
1508648400000,5857.7,0
1508652000000,5881.17,0
1508655600000,5931.65,0
1508659200000,5929.46,0
1508662800000,5818,0
1508666400000,5798.99,0
1508670000000,5823.57,0
1508673600000,5870.9,0
1508677200000,5855,0
1508680800000,5985.99,0
1508684400000,6014.44,0
1508688000000,5965.64,0
1508691600000,5983.03,0
1508695200000,5892.88,0
1508698800000,5881.56,0
1508702400000,5875.94,0
1508706000000,5909.79,0
1508709600000,5924.46,0
1508713200000,5988.03,0
1508716800000,5981.36,0
1508720400000,6012.48,0
1508724000000,5979.63,0
1508727600000,5971.79,0
1508731200000,6001.49,0
1508734800000,5951.47,0
1508738400000,5869.93,0
1508742000000,5897.01,0
1508745600000,5836.41,0
1508749200000,5843.9,0
1508752800000,5890.01,0
1508756400000,5904.65,0
1508760000000,5783.03,0
1508763600000,5729.57,0
1508767200000,5705.93,0
1508770800000,5794.07,0
1508774400000,5845.32,0
1508778000000,5845.54,0
1508781600000,5811.79,0
1508785200000,5924.32,0
1508788800000,5910.81,0
1508792400000,5887.76,0
1508796000000,5861.1,0
1508799600000,5889.64,0
1508803200000,5765.49,0
1508806800000,5661.4,0
1508810400000,5629.8,0
1508814000000,5645.78,0
1508817600000,5622.65,0
1508821200000,5720.53,0
1508824800000,5714.26,0
1508828400000,5736.76,0
1508832000000,5713.37,0
1508835600000,5662.11,0
1508839200000,5713.99,0
1508842800000,5721.21,0
1508846400000,5652.51,0
1508850000000,5670.2,0
1508853600000,5659.66,0
1508857200000,5650.8,0
1508860800000,5736.2,0
1508864400000,5710.91,0
1508868000000,5683.88,0
1508871600000,5682.5,0
1508875200000,5595.77,0
1508878800000,5466.71,0
1508882400000,5513.17,0
1508886000000,5524.3,0
1508889600000,5508.45,0
1508893200000,5390.9,0
1508896800000,5390.9,0
1508900400000,5552.5,0
1508904000000,5530.49,0
1508907600000,5500.17,0
1508911200000,5528.77,0
1508914800000,5581.51,0
1508918400000,5630.67,0
1508922000000,5629,0
1508925600000,5564.5,0
1508929200000,5544.18,0
1508932800000,5526.58,0
1508936400000,5529.71,0
1508940000000,5486.42,0
1508943600000,5482.96,0
1508947200000,5522.49,0
1508950800000,5523.51,0
1508954400000,5554.11,0
1508958000000,5658.69,0
1508961600000,5682.52,0
1508965200000,5684.77,0
1508968800000,5689.6,0
1508972400000,5737.99,0
1508976000000,5739.85,0
1508979600000,5696.92,0
1508983200000,5740.7,0
1508986800000,5779.98,0
1508990400000,5751.8,0
1508994000000,5735.09,0
1508997600000,5743.68,0
1509001200000,5749.48,0
1509004800000,5722.71,0
1509008400000,5753.64,0
1509012000000,5751.72,0
1509015600000,5887.61,0
1509019200000,5948.3,0
1509022800000,5903.01,0
1509026400000,5935.31,0
1509030000000,5948.13,0
1509033600000,5939.51,0
1509037200000,5958.1,0
1509040800000,5876.61,0
1509044400000,5897.59,0
1509048000000,5840.13,0
1509051600000,5829.58,0
1509055200000,5879.89,0
1509058800000,5888.36,0
1509062400000,5996,0
1509066000000,5943.51,0
1509069600000,5933.37,0
1509073200000,5921.47,0
1509076800000,5887.45,0
1509080400000,5840.51,0
1509084000000,5847.84,0
1509087600000,5890.56,0
1509091200000,5883.6,0
1509094800000,5909.15,0
1509098400000,5840.24,0
1509102000000,5845.84,0
1509105600000,5781.99,0
1509109200000,5745.01,0
1509112800000,5741,0
1509116400000,5753.51,0
1509120000000,5768.53,0
1509123600000,5729,0
1509127200000,5727.07,0
1509130800000,5744.23,0
1509134400000,5756.01,0
1509138000000,5756.13,0
1509141600000,5780.89,0
1509145200000,5775.95,0
1509148800000,5849.17,0
1509152400000,5839.76,0
1509156000000,5782.52,0
1509159600000,5747.01,0
1509163200000,5769.93,0
1509166800000,5808.2,0
1509170400000,5808.85,0
1509174000000,5810,0
1509177600000,5791.7,0
1509181200000,5770.98,0
1509184800000,5752.84,0
1509188400000,5717.14,0
1509192000000,5719.32,0
1509195600000,5735.4,0
1509199200000,5710.96,0
1509202800000,5707.5,0
1509206400000,5715.5,0
1509210000000,5730.84,0
1509213600000,5746.95,0
1509217200000,5793.75,0
1509220800000,5746.07,0
1509224400000,5735.45,0
1509228000000,5758.44,0
1509231600000,5741.35,0
1509235200000,5731.32,0
1509238800000,5719.41,0
1509242400000,5722.09,0
1509246000000,5755.92,0
1509249600000,5785.45,0
1509253200000,5788.39,0
1509256800000,5796.25,0
1509260400000,5839.25,0
1509264000000,5828.25,0
1509267600000,5806.93,0
1509271200000,5808.51,0
1509274800000,5803.63,0
1509278400000,5785.68,0
1509282000000,5783.2,0
1509285600000,5805.46,0
1509289200000,5985.03,0
1509292800000,5952.32,0
1509296400000,5946.33,0
1509300000000,5970.46,0
1509303600000,6124.5,0
1509307200000,6184.01,0
1509310800000,6182.43,0
1509314400000,6168.73,0
1509318000000,6137.51,0
1509321600000,6118.06,0
1509325200000,6132.19,0
1509328800000,6106.76,0
1509332400000,6146.39,0
1509336000000,6139.16,0
1509339600000,6115.61,0
1509343200000,6131.38,0
1509346800000,6133.43,0
1509350400000,6139.86,0
1509354000000,6162.3,0
1509357600000,6186.69,0
1509361200000,6167.24,0
1509364800000,6143.16,0
1509368400000,6155.6,0
1509372000000,6081.87,0
1509375600000,6085.76,0
1509379200000,6077.99,0
1509382800000,6104.99,0
1509386400000,6118,0
1509390000000,6082.96,0
1509393600000,6099.6,0
1509393600000,6099.6,0
1509397200000,6090.28,0
1509400800000,6102.59,0
1509404400000,6121.87,0
1509408000000,6134.31,0
1509411600000,6140.68,0
1509415200000,6131.56,0
1509418800000,6133.03,0
1509422400000,6145.8,0
1509426000000,6159.53,0
1509429600000,6106.9,0
1509433200000,6098.36,0
1509436800000,6128.49,0
1509440400000,6164,0
1509444000000,6167.65,0
1509447600000,6234,0
1509451200000,6203.83,0
1509454800000,6343.94,0
1509458400000,6362.81,0
1509462000000,6370.9,0
1509465600000,6370.38,0
1509469200000,6359.09,0
1509472800000,6343.75,0
1509476400000,6340,0
1509480000000,6372.23,0
1509483600000,6396.89,0
1509487200000,6384.1,0
1509490800000,6445.29,0
1509494400000,6375.27,0
1509498000000,6405.18,0
1509501600000,6415,0
1509505200000,6424.14,0
1509508800000,6364.52,0
1509512400000,6396.8,0
1509516000000,6404.81,0
1509519600000,6398.7,0
1509523200000,6448.29,0
1509526800000,6543.05,0
1509530400000,6588.5,0
1509534000000,6570.3,0
1509537600000,6512.32,0
1509541200000,6491.72,0
1509544800000,6562.68,0
1509548400000,6562,0
1509552000000,6592.45,0
1509555600000,6611.39,0
1509559200000,6591.15,0
1509562800000,6617.5,0
1509566400000,6573.84,0
1509570000000,6590.8,0
1509573600000,6670.67,0
1509577200000,6764.89,0
1509580800000,6820.95,0
1509584400000,6859.03,0
1509588000000,6831.75,0
1509591600000,6899.64,0
1509595200000,6885.47,0
1509598800000,6881.03,0
1509602400000,7004.93,0
1509606000000,6958,0
1509609600000,6992.5,0
1509613200000,7012.92,0
1509616800000,7210.3,0
1509620400000,6984.97,0
1509624000000,6999.94,0
1509627600000,7133.25,0
1509631200000,7019.6,0
1509634800000,7080.51,0
1509638400000,6964.5,0
1509642000000,6997.75,0
1509645600000,6879.26,0
1509649200000,6976.48,0
1509652800000,7054.58,0
1509656400000,7084.43,0
1509660000000,7033.77,0
1509663600000,7031.54,0
1509667200000,6998.13,0
1509670800000,7002.66,0
1509674400000,7051,0
1509678000000,7204.13,0
1509681600000,7208.57,0
